open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
2021-03-13 00:00:00,5.17120000,5.17770000,5.16790000,5.17260000,7358.11000000,1615564859999,38056.50276300,88,2952.54000000,15276.62959200,0
2021-03-13 00:01:00,5.17090000,5.18610000,5.17090000,5.18260000,4645.79000000,1615564919999,24078.74951700,38,4242.59000000,21990.18107300,0
2021-03-13 00:02:00,5.18390000,5.18390000,5.16840000,5.16840000,6393.15000000,1615564979999,33089.15267700,89,2435.28000000,12606.05527100,0
2021-03-13 00:03:00,5.17210000,5.17400000,5.16330000,5.16420000,7716.94000000,1615565039999,39872.79925000,71,4733.98000000,24461.39483200,0
2021-03-13 00:04:00,5.16580000,5.17230000,5.16180000,5.16700000,691.80000000,1615565099999,3573.96031700,25,465.61000000,2405.34141500,0
2021-03-13 00:05:00,5.16230000,5.18130000,5.16200000,5.17530000,5573.82000000,1615565159999,28812.85103900,47,3508.33000000,18145.18788300,0
2021-03-13 00:06:00,5.17450000,5.17920000,5.17290000,5.17880000,2735.71000000,1615565219999,14159.78352900,23,2369.60000000,12264.51806700,0
2021-03-13 00:07:00,5.17980000,5.18100000,5.17600000,5.17600000,746.10000000,1615565279999,3864.92095700,13,535.70000000,2775.22269600,0
2021-03-13 00:08:00,5.17760000,5.18050000,5.17600000,5.18050000,547.66000000,1615565339999,2835.73746200,9,379.82000000,1966.93147800,0
2021-03-13 00:09:00,5.17650000,5.18010000,5.16910000,5.16910000,2783.46000000,1615565399999,14404.80208500,23,858.62000000,4446.80806100,0
2021-03-13 00:10:00,5.16870000,5.17690000,5.16870000,5.17500000,344.50000000,1615565459999,1781.35042600,13,98.59000000,510.20034700,0
2021-03-13 00:11:00,5.17690000,5.18340000,5.17690000,5.18200000,2220.19000000,1615565519999,11500.82171000,33,1451.90000000,7522.63123100,0
2021-03-13 00:12:00,5.18540000,5.18830000,5.18210000,5.18260000,1951.30000000,1615565579999,10115.76938300,41,412.32000000,2138.73834300,0
2021-03-13 00:13:00,5.18390000,5.18550000,5.17590000,5.17670000,1553.61000000,1615565639999,8051.59958300,29,365.65000000,1894.57848200,0
2021-03-13 00:14:00,5.17950000,5.18450000,5.17570000,5.17590000,1188.66000000,1615565699999,6156.64313800,22,506.75000000,2625.89713500,0
2021-03-13 00:15:00,5.17540000,5.19310000,5.17540000,5.18700000,19442.28000000,1615565759999,100796.33534900,90,17494.73000000,90695.49849300,0
2021-03-13 00:16:00,5.18430000,5.19030000,5.18080000,5.18080000,1330.79000000,1615565819999,6900.26869000,25,909.08000000,4713.87648800,0
2021-03-13 00:17:00,5.18430000,5.18670000,5.18430000,5.18570000,297.89000000,1615565879999,1544.71554600,15,144.89000000,751.31776600,0
2021-03-13 00:18:00,5.18860000,5.19380000,5.18560000,5.19170000,2424.87000000,1615565939999,12588.67112400,37,756.17000000,3925.92457500,0
2021-03-13 00:19:00,5.19110000,5.19640000,5.18480000,5.18480000,3280.42000000,1615565999999,17035.17862600,54,1662.56000000,8635.37791200,0
2021-03-13 00:20:00,5.18440000,5.18800000,5.17390000,5.18620000,6534.03000000,1615566059999,33843.24147100,73,3018.58000000,15637.17991200,0
2021-03-13 00:21:00,5.18310000,5.18830000,5.18060000,5.18650000,1935.27000000,1615566119999,10031.72312300,33,1264.51000000,6555.42477800,0
2021-03-13 00:22:00,5.19010000,5.19010000,5.16340000,5.17030000,2812.58000000,1615566179999,14544.96443700,48,164.61000000,851.10999000,0
2021-03-13 00:23:00,5.16620000,5.17710000,5.16620000,5.17220000,2825.63000000,1615566239999,14610.02693800,28,2400.62000000,12411.71380900,0
2021-03-13 00:24:00,5.17620000,5.18000000,5.17230000,5.17560000,3594.81000000,1615566299999,18611.00640400,24,1959.60000000,10142.19093400,0
2021-03-13 00:25:00,5.17630000,5.17640000,5.16460000,5.16460000,711.32000000,1615566359999,3678.90953300,22,120.88000000,625.39444000,0
2021-03-13 00:26:00,5.17260000,5.17970000,5.16640000,5.17370000,5797.96000000,1615566419999,29990.34141500,48,3822.29000000,19779.59424900,0
2021-03-13 00:27:00,5.17440000,5.17500000,5.16350000,5.16350000,1668.87000000,1615566479999,8628.74110700,25,790.32000000,4088.18968300,0
2021-03-13 00:28:00,5.17280000,5.18420000,5.16780000,5.17650000,5581.97000000,1615566539999,28908.29875000,47,3075.65000000,15933.13282900,0
2021-03-13 00:29:00,5.17530000,5.17990000,5.17420000,5.17710000,562.55000000,1615566599999,2912.07082700,18,269.94000000,1397.67762800,0
2021-03-13 00:30:00,5.17440000,5.17820000,5.17080000,5.17090000,1302.96000000,1615566659999,6741.16405900,23,637.69000000,3299.46464800,0
2021-03-13 00:31:00,5.17260000,5.17380000,5.17080000,5.17080000,216.38000000,1615566719999,1119.05492200,8,7.96000000,41.18046600,0
2021-03-13 00:32:00,5.16850000,5.17230000,5.16620000,5.16960000,1228.20000000,1615566779999,6349.90162800,25,696.75000000,3602.10800600,0
2021-03-13 00:33:00,5.17020000,5.17170000,5.16710000,5.17170000,1294.37000000,1615566839999,6691.91865000,14,1052.66000000,5442.56373000,0
2021-03-13 00:34:00,5.16960000,5.17350000,5.16960000,5.17350000,13.67000000,1615566899999,70.69301400,4,10.48000000,54.20199000,0
2021-03-13 00:35:00,5.16770000,5.17190000,5.16610000,5.17060000,154.98000000,1615566959999,801.00890500,12,62.53000000,323.30725400,0
2021-03-13 00:36:00,5.16910000,5.17330000,5.16610000,5.16870000,1277.11000000,1615567019999,6604.07127900,31,753.63000000,3897.28692000,0
2021-03-13 00:37:00,5.17030000,5.17370000,5.17010000,5.17210000,553.34000000,1615567079999,2861.31874500,10,2.52000000,13.03772400,0
2021-03-13 00:38:00,5.17130000,5.17530000,5.16800000,5.17530000,5780.81000000,1615567139999,29887.26381300,32,608.67000000,3148.67712000,0
2021-03-13 00:39:00,5.17180000,5.17180000,5.16630000,5.16800000,620.01000000,1615567199999,3205.06360300,22,359.20000000,1856.72626300,0
2021-03-13 00:40:00,5.16890000,5.17210000,5.16750000,5.17110000,192.14000000,1615567259999,993.33843900,6,0.00000000,0.00000000,0
2021-03-13 00:41:00,5.17060000,5.17430000,5.16370000,5.16550000,3150.76000000,1615567319999,16278.45823700,30,214.64000000,1109.50937500,0
2021-03-13 00:42:00,5.16660000,5.16780000,5.15000000,5.15080000,6429.18000000,1615567379999,33145.00921400,79,1701.55000000,8779.00798600,0
2021-03-13 00:43:00,5.14910000,5.14950000,5.13890000,5.14600000,1759.14000000,1615567439999,9051.03816300,32,347.93000000,1790.57392000,0
2021-03-13 00:44:00,5.14270000,5.14950000,5.14000000,5.14670000,3078.92000000,1615567499999,15844.44461700,43,1976.92000000,10172.56792900,0
2021-03-13 00:45:00,5.14740000,5.15470000,5.12730000,5.12740000,7390.25000000,1615567559999,37979.33017600,84,1145.77000000,5897.48075400,0
2021-03-13 00:46:00,5.13140000,5.13350000,5.11790000,5.12220000,3976.49000000,1615567619999,20382.75806900,49,1226.94000000,6293.32108600,0
2021-03-13 00:47:00,5.12090000,5.13160000,5.12080000,5.12780000,2767.22000000,1615567679999,14180.91476400,44,2007.20000000,10283.85401300,0
2021-03-13 00:48:00,5.12890000,5.15020000,5.12340000,5.15020000,6470.07000000,1615567739999,33223.52247000,63,5169.50000000,26549.49702700,0
2021-03-13 00:49:00,5.15080000,5.15190000,5.13990000,5.14380000,12110.33000000,1615567799999,62260.86702300,36,11516.29000000,59204.65085000,0
2021-03-13 00:50:00,5.14560000,5.15110000,5.13800000,5.13960000,13331.54000000,1615567859999,68552.79090600,68,6542.48000000,33633.92043400,0
2021-03-13 00:51:00,5.14090000,5.14090000,5.13000000,5.13920000,1532.76000000,1615567919999,7873.36877500,22,767.48000000,3942.55457100,0
2021-03-13 00:52:00,5.13480000,5.13670000,5.13120000,5.13370000,1862.22000000,1615567979999,9556.73953500,18,1823.51000000,9358.05166600,0
2021-03-13 00:53:00,5.13200000,5.13200000,5.12810000,5.12810000,375.02000000,1615568039999,1923.86576300,9,161.18000000,826.83728200,0
2021-03-13 00:54:00,5.12810000,5.13180000,5.12340000,5.13180000,1108.39000000,1615568099999,5683.01775300,24,443.49000000,2274.67689900,0
2021-03-13 00:55:00,5.13020000,5.13430000,5.12670000,5.12750000,2162.47000000,1615568159999,11093.76955800,40,166.26000000,852.92418000,0
2021-03-13 00:56:00,5.12930000,5.12930000,5.12340000,5.12430000,537.64000000,1615568219999,2755.16923500,21,209.05000000,1071.25367400,0
2021-03-13 00:57:00,5.12430000,5.12580000,5.12010000,5.12010000,1053.91000000,1615568279999,5399.25288300,29,86.17000000,441.47857600,0
2021-03-13 00:58:00,5.11860000,5.12000000,5.11660000,5.11920000,596.87000000,1615568339999,3054.99835400,21,121.96000000,624.38597800,0
2021-03-13 00:59:00,5.11840000,5.13390000,5.11600000,5.12090000,3485.72000000,1615568399999,17861.51627800,59,2927.83000000,15002.06026900,0
2021-03-13 01:00:00,5.12530000,5.14380000,5.12000000,5.14040000,5192.12000000,1615568459999,26661.66245700,67,4097.73000000,21039.65522700,0
2021-03-13 01:01:00,5.14020000,5.14070000,5.12390000,5.12490000,1487.79000000,1615568519999,7637.34893900,34,81.15000000,416.46223700,0
2021-03-13 01:02:00,5.12250000,5.12510000,5.11580000,5.11940000,2188.53000000,1615568579999,11205.65425700,39,925.52000000,4739.83608600,0
2021-03-13 01:03:00,5.12010000,5.12660000,5.11580000,5.12430000,1822.38000000,1615568639999,9330.26938700,30,394.42000000,2020.37508800,0
2021-03-13 01:04:00,5.12350000,5.12980000,5.12280000,5.12650000,1028.55000000,1615568699999,5274.13331900,12,9.70000000,49.73306400,0
2021-03-13 01:05:00,5.12640000,5.13200000,5.12110000,5.12350000,3992.59000000,1615568759999,20456.97777700,57,3175.59000000,16270.81611500,0
2021-03-13 01:06:00,5.12330000,5.12340000,5.11790000,5.11790000,1265.22000000,1615568819999,6478.28491200,30,282.94000000,1448.97738800,0
2021-03-13 01:07:00,5.11580000,5.11820000,5.11510000,5.11700000,397.51000000,1615568879999,2033.96453900,19,247.52000000,1266.52959700,0
2021-03-13 01:08:00,5.11750000,5.12000000,5.09540000,5.09670000,8376.16000000,1615568939999,42752.07930400,152,2102.59000000,10730.37966300,0
2021-03-13 01:09:00,5.09900000,5.10820000,5.09820000,5.10820000,1054.54000000,1615568999999,5378.61589000,21,306.30000000,1562.26081900,0
2021-03-13 01:10:00,5.10690000,5.11020000,5.10160000,5.10220000,5624.12000000,1615569059999,28705.05523700,59,2919.19000000,14894.58783100,0
2021-03-13 01:11:00,5.10160000,5.11050000,5.09700000,5.10720000,1479.02000000,1615569119999,7551.63751100,32,994.18000000,5076.88209700,0
2021-03-13 01:12:00,5.10910000,5.10980000,5.10610000,5.10980000,2107.70000000,1615569179999,10764.94002200,36,1092.75000000,5580.68046700,0
2021-03-13 01:13:00,5.10620000,5.11280000,5.10620000,5.11280000,847.02000000,1615569239999,4328.64778600,18,830.67000000,4245.12217700,0
2021-03-13 01:14:00,5.11160000,5.11440000,5.11010000,5.11250000,366.69000000,1615569299999,1874.60434900,14,18.77000000,95.96760300,0
2021-03-13 01:15:00,5.11150000,5.11670000,5.10980000,5.11660000,895.56000000,1615569359999,4578.95844600,28,618.35000000,3162.23340100,0
2021-03-13 01:16:00,5.11480000,5.11570000,5.11320000,5.11490000,1275.10000000,1615569419999,6521.95090700,27,936.20000000,4788.48029800,0
2021-03-13 01:17:00,5.11490000,5.12180000,5.11490000,5.12070000,2731.49000000,1615569479999,13982.69680400,34,2089.05000000,10695.65848900,0
2021-03-13 01:18:00,5.12080000,5.12080000,5.10740000,5.11100000,3411.28000000,1615569539999,17440.63598800,42,747.51000000,3820.28914700,0
2021-03-13 01:19:00,5.11170000,5.11170000,5.10900000,5.10900000,167.50000000,1615569599999,855.97735800,14,94.09000000,480.88662500,0
2021-03-13 01:20:00,5.11010000,5.11690000,5.10820000,5.11280000,2945.60000000,1615569659999,15062.79106800,44,2272.23000000,11619.53053200,0
2021-03-13 01:21:00,5.10990000,5.12100000,5.10990000,5.12100000,1752.85000000,1615569719999,8973.17980400,20,1629.55000000,8342.19360000,0
2021-03-13 01:22:00,5.12220000,5.12350000,5.11570000,5.11820000,994.57000000,1615569779999,5091.04912600,25,403.97000000,2068.05108200,0
2021-03-13 01:23:00,5.11750000,5.12050000,5.11750000,5.11970000,174.10000000,1615569839999,891.27701400,12,112.17000000,574.25765400,0
2021-03-13 01:24:00,5.11840000,5.12500000,5.11840000,5.12220000,1822.48000000,1615569899999,9330.91807100,17,1735.99000000,8887.78257300,0
2021-03-13 01:25:00,5.12280000,5.12280000,5.11370000,5.12030000,336.06000000,1615569959999,1720.27440500,20,60.39000000,309.18409300,0
2021-03-13 01:26:00,5.11720000,5.12010000,5.11720000,5.11840000,104.86000000,1615570019999,536.77509500,9,70.35000000,360.12100700,0
2021-03-13 01:27:00,5.11970000,5.11970000,5.11360000,5.11490000,1624.57000000,1615570079999,8312.67441500,28,1185.00000000,6064.20567700,0
2021-03-13 01:28:00,5.11500000,5.11500000,5.11020000,5.11190000,1516.16000000,1615570139999,7752.94339700,25,0.00000000,0.00000000,0
2021-03-13 01:29:00,5.11770000,5.12320000,5.11770000,5.12020000,1721.67000000,1615570199999,8816.44092600,22,1091.22000000,5587.42084700,0
2021-03-13 01:30:00,5.12060000,5.12060000,5.11580000,5.11740000,1305.86000000,1615570259999,6682.17924900,18,866.43000000,4433.39304300,0
2021-03-13 01:31:00,5.11780000,5.12960000,5.11780000,5.12020000,3549.59000000,1615570319999,18181.47504900,49,2323.95000000,11906.31396400,0
2021-03-13 01:32:00,5.12050000,5.12750000,5.11860000,5.12620000,823.68000000,1615570379999,4218.12928200,24,765.91000000,3922.32973300,0
2021-03-13 01:33:00,5.12690000,5.13300000,5.12690000,5.13170000,2171.67000000,1615570439999,11140.55298000,49,2163.29000000,11097.55352400,0
2021-03-13 01:34:00,5.13360000,5.13700000,5.13140000,5.13700000,1769.02000000,1615570499999,9082.61694700,34,1344.22000000,6901.84850000,0
2021-03-13 01:35:00,5.12970000,5.12970000,5.10890000,5.10890000,3321.34000000,1615570559999,17010.27536900,41,452.14000000,2316.25008000,0
2021-03-13 01:36:00,5.11090000,5.11440000,5.10110000,5.10110000,4437.57000000,1615570619999,22666.13035100,36,165.55000000,846.07792600,0
2021-03-13 01:37:00,5.10610000,5.10680000,5.09710000,5.10080000,2301.81000000,1615570679999,11742.96591100,26,664.01000000,3390.39641000,0
2021-03-13 01:38:00,5.10010000,5.10670000,5.09610000,5.09610000,3593.64000000,1615570739999,18330.19279500,63,2167.17000000,11056.19734100,0
2021-03-13 01:39:00,5.09930000,5.10450000,5.08870000,5.09480000,25162.40000000,1615570799999,128154.48630900,121,20064.08000000,102175.68574700,0
2021-03-13 01:40:00,5.09480000,5.09940000,5.08870000,5.08910000,3014.31000000,1615570859999,15355.88649100,39,1500.09000000,7644.64756400,0
2021-03-13 01:41:00,5.08850000,5.09640000,5.08310000,5.09300000,13642.49000000,1615570919999,69423.50379300,74,4731.16000000,24077.05443300,0
2021-03-13 01:42:00,5.09500000,5.10490000,5.09080000,5.10170000,3624.36000000,1615570979999,18485.31457100,45,3350.82000000,17091.11538900,0
2021-03-13 01:43:00,5.09890000,5.10170000,5.09280000,5.10170000,2665.42000000,1615571039999,13584.76116900,32,1506.30000000,7677.40411300,0
2021-03-13 01:44:00,5.09970000,5.10270000,5.09620000,5.09620000,1651.35000000,1615571099999,8424.58377900,22,1257.51000000,6415.78743800,0
2021-03-13 01:45:00,5.09630000,5.09630000,5.08210000,5.08300000,2782.68000000,1615571159999,14159.31170900,87,430.53000000,2190.53289000,0
2021-03-13 01:46:00,5.08190000,5.08190000,5.07470000,5.07870000,5974.00000000,1615571219999,30336.49761400,79,429.50000000,2180.97738200,0
2021-03-13 01:47:00,5.07870000,5.08060000,5.06920000,5.07420000,4042.25000000,1615571279999,20519.43079500,52,180.92000000,917.87239000,0
2021-03-13 01:48:00,5.07320000,5.07390000,5.05690000,5.07390000,7381.84000000,1615571339999,37397.13753900,87,5189.43000000,26301.03709800,0
2021-03-13 01:49:00,5.07040000,5.07700000,5.05350000,5.05350000,2833.99000000,1615571399999,14351.69322500,77,1122.40000000,5686.14790800,0
2021-03-13 01:50:00,5.05520000,5.07220000,5.05520000,5.07190000,2528.89000000,1615571459999,12811.38258900,48,2178.37000000,11036.11766000,0
2021-03-13 01:51:00,5.07340000,5.09090000,5.06940000,5.09080000,1524.92000000,1615571519999,7749.33302600,31,1447.32000000,7354.95534200,0
2021-03-13 01:52:00,5.08620000,5.09410000,5.08540000,5.08540000,601.43000000,1615571579999,3060.67788900,20,468.61000000,2384.70660700,0
