open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
2021-03-13 00:00:00,56956.96000000,57271.26000000,56956.95000000,57155.15000000,260.33639700,1615564859999,14873596.84728216,7804,161.88977200,9247836.41462287,0
2021-03-13 00:01:00,57161.60000000,57271.22000000,57123.17000000,57235.90000000,187.96572700,1615564919999,10753312.69284744,2955,78.43193300,4487392.51975173,0
2021-03-13 00:02:00,57232.57000000,57271.27000000,57096.45000000,57116.61000000,205.98222200,1615564979999,11771907.50044736,3156,140.50266400,8030182.60182409,0
2021-03-13 00:03:00,57116.60000000,57132.80000000,57050.00000000,57104.31000000,82.26910200,1615565039999,4697611.29419466,2392,42.70404200,2438684.80393058,0
2021-03-13 00:04:00,57104.31000000,57116.01000000,57000.00000000,57012.55000000,64.25187300,1615565099999,3665983.89858977,1988,28.54577200,1628580.42742054,0
2021-03-13 00:05:00,57015.53000000,57114.42000000,56993.61000000,57063.11000000,56.91389200,1615565159999,3247612.35810677,1883,32.19426900,1837096.94437356,0
2021-03-13 00:06:00,57065.96000000,57186.20000000,57049.05000000,57134.63000000,78.68238500,1615565219999,4495519.19654262,1679,48.99860300,2799500.33197782,0
2021-03-13 00:07:00,57134.63000000,57185.09000000,57070.00000000,57101.52000000,65.30682800,1615565279999,3731332.73022315,1522,40.04015100,2287670.26972936,0
2021-03-13 00:08:00,57101.51000000,57115.11000000,57013.31000000,57107.23000000,46.64219700,1615565339999,2661716.65956609,1443,22.76415100,1299199.19969848,0
2021-03-13 00:09:00,57107.23000000,57107.23000000,57013.80000000,57034.51000000,34.63997000,1615565399999,1976466.97568137,1393,11.15635400,636603.68900135,0
2021-03-13 00:10:00,57030.36000000,57100.00000000,57015.80000000,57100.00000000,32.78168000,1615565459999,1870235.16708538,1269,18.31752400,1045099.10394437,0
2021-03-13 00:11:00,57099.99000000,57250.00000000,57099.99000000,57246.26000000,77.95883300,1615565519999,4457859.37735030,2166,58.42369900,3340882.24508995,0
2021-03-13 00:12:00,57246.26000000,57320.55000000,57201.12000000,57276.51000000,157.14028600,1615565579999,8999766.18763793,3978,94.73433200,5425629.89171383,0
2021-03-13 00:13:00,57276.51000000,57300.00000000,57236.17000000,57259.90000000,37.07667100,1615565639999,2123003.79316195,1610,19.35903900,1108503.67290349,0
2021-03-13 00:14:00,57256.11000000,57331.68000000,57243.35000000,57245.05000000,92.79348300,1615565699999,5316421.38529748,2115,52.14198300,2987388.38976538,0
2021-03-13 00:15:00,57245.05000000,57400.00000000,57219.05000000,57301.47000000,93.78860200,1615565759999,5376704.61698118,3308,56.07059000,3214233.89512768,0
2021-03-13 00:16:00,57304.32000000,57356.38000000,57282.10000000,57311.59000000,48.21846800,1615565819999,2763680.71281108,1645,27.40986700,1570966.98360775,0
2021-03-13 00:17:00,57311.59000000,57335.31000000,57290.00000000,57321.27000000,41.47506600,1615565879999,2377003.76110553,1605,15.24573500,873820.38273275,0
2021-03-13 00:18:00,57321.26000000,57450.00000000,57297.75000000,57410.57000000,103.65856900,1615565939999,5949427.40633407,2956,47.81361600,2744265.09821753,0
2021-03-13 00:19:00,57410.57000000,57456.99000000,57350.00000000,57383.22000000,94.50117900,1615565999999,5424959.77953554,2259,54.70449200,3140763.39671967,0
2021-03-13 00:20:00,57385.83000000,57479.48000000,57368.42000000,57437.12000000,71.12123600,1615566059999,4085173.34683694,1956,36.47698500,2095180.47463295,0
2021-03-13 00:21:00,57438.38000000,57482.93000000,57413.19000000,57420.00000000,50.56613300,1615566119999,2904961.96038207,1950,23.61406300,1356638.30524759,0
2021-03-13 00:22:00,57419.99000000,57420.00000000,57272.41000000,57289.85000000,59.34246000,1615566179999,3402585.15276536,2107,27.49792300,1576802.71651291,0
2021-03-13 00:23:00,57279.18000000,57349.14000000,57270.22000000,57329.04000000,42.06626200,1615566239999,2410847.32843166,1799,21.56465800,1235881.32680491,0
2021-03-13 00:24:00,57329.04000000,57332.38000000,57279.19000000,57298.92000000,39.14365000,1615566299999,2243196.89628761,1471,19.59867300,1123129.04292221,0
2021-03-13 00:25:00,57298.93000000,57298.95000000,57209.76000000,57235.00000000,51.66492300,1615566359999,2958284.33919948,1587,20.96783000,1200711.03759383,0
2021-03-13 00:26:00,57234.99000000,57241.07000000,57136.34000000,57184.64000000,68.49751000,1615566419999,3916162.56956017,2147,24.68000800,1410990.81202035,0
2021-03-13 00:27:00,57184.64000000,57298.93000000,57148.46000000,57298.92000000,55.87151200,1615566479999,3196052.87433666,1746,37.22941800,2129836.35992407,0
2021-03-13 00:28:00,57298.92000000,57495.90000000,57296.21000000,57474.00000000,101.73494100,1615566539999,5842101.12496736,3159,60.12342600,3451995.12598975,0
2021-03-13 00:29:00,57474.01000000,57599.98000000,57467.86000000,57576.71000000,212.59770100,1615566599999,12230101.60350228,5177,167.56937200,9638595.82735121,0
2021-03-13 00:30:00,57576.70000000,57625.91000000,57416.54000000,57459.59000000,137.87695000,1615566659999,7936599.09107750,3429,79.36293300,4569511.09921288,0
2021-03-13 00:31:00,57459.58000000,57500.01000000,57387.68000000,57400.89000000,48.00447800,1615566719999,2757965.36792264,2337,25.25421000,1451032.07946157,0
2021-03-13 00:32:00,57400.88000000,57438.41000000,57360.00000000,57416.95000000,50.31666300,1615566779999,2888389.27023536,1991,27.65651000,1587519.45373781,0
2021-03-13 00:33:00,57422.57000000,57428.96000000,57330.85000000,57366.12000000,68.43466900,1615566839999,3926211.43167446,1982,23.77357200,1364069.07722801,0
2021-03-13 00:34:00,57366.12000000,57430.00000000,57355.30000000,57395.56000000,38.87029800,1615566899999,2231458.91351006,1514,20.53166500,1178720.46650229,0
2021-03-13 00:35:00,57396.01000000,57396.01000000,57333.02000000,57337.22000000,27.06651600,1615566959999,1552458.94125199,1567,13.75793100,789117.86759208,0
2021-03-13 00:36:00,57337.22000000,57428.21000000,57336.11000000,57351.44000000,38.47223300,1615567019999,2207476.21792894,1444,22.13873900,1270298.16653465,0
2021-03-13 00:37:00,57351.44000000,57409.18000000,57347.76000000,57384.61000000,40.02133800,1615567079999,2296371.73408007,1244,25.11281900,1440997.28383352,0
2021-03-13 00:38:00,57384.62000000,57547.34000000,57350.00000000,57526.25000000,103.41337500,1615567139999,5938200.31688559,1975,62.31073300,3578273.90952198,0
2021-03-13 00:39:00,57519.04000000,57532.56000000,57393.00000000,57400.84000000,60.56922100,1615567199999,3479878.89378397,1869,26.48272400,1521476.83301600,0
2021-03-13 00:40:00,57400.83000000,57414.97000000,57359.99000000,57360.01000000,48.64328100,1615567259999,2791570.18442695,1369,15.93813500,914708.23267300,0
2021-03-13 00:41:00,57360.01000000,57452.52000000,57334.61000000,57431.87000000,37.08098000,1615567319999,2128238.31623995,1647,22.19262000,1273647.19845425,0
2021-03-13 00:42:00,57431.87000000,57445.05000000,57382.98000000,57409.02000000,25.00147700,1615567379999,1435381.29566949,1260,13.74355100,788980.20660659,0
2021-03-13 00:43:00,57409.03000000,57420.28000000,57376.64000000,57404.25000000,24.31933900,1615567439999,1396003.04048999,1297,8.76210500,502964.30509446,0
2021-03-13 00:44:00,57404.25000000,57495.49000000,57381.60000000,57474.61000000,52.72444400,1615567499999,3029206.38825282,1743,31.73812200,1823290.21253773,0
2021-03-13 00:45:00,57474.60000000,57474.61000000,57355.01000000,57362.48000000,52.00700900,1615567559999,2985550.35001281,1606,17.70441600,1016097.93050074,0
2021-03-13 00:46:00,57363.01000000,57369.02000000,57222.00000000,57226.92000000,83.92372400,1615567619999,4808687.34606762,2340,29.62428100,1697510.48934512,0
2021-03-13 00:47:00,57226.92000000,57350.00000000,57226.92000000,57326.21000000,56.16844400,1615567679999,3218275.78143281,1742,32.88744100,1884556.01711396,0
2021-03-13 00:48:00,57326.21000000,57366.00000000,57278.14000000,57366.00000000,44.34539200,1615567739999,2541684.17783839,1224,29.55568500,1694039.60477052,0
2021-03-13 00:49:00,57367.33000000,57411.84000000,57359.24000000,57388.35000000,28.53191700,1615567799999,1637269.42049298,1301,14.28756800,819852.99249779,0
2021-03-13 00:50:00,57388.35000000,57582.02000000,57388.35000000,57454.03000000,123.75506400,1615567859999,7111762.29372332,2489,76.15019400,4375727.52318971,0
2021-03-13 00:51:00,57454.03000000,57454.03000000,57373.06000000,57441.59000000,40.94110500,1615567919999,2350488.98237937,1353,20.95068700,1202782.63972155,0
2021-03-13 00:52:00,57441.60000000,57468.28000000,57403.67000000,57464.06000000,37.15110100,1615567979999,2133658.76372659,1063,17.66542000,1014617.86110579,0
2021-03-13 00:53:00,57464.05000000,57488.53000000,57376.31000000,57391.10000000,56.48162500,1615568039999,3243335.28140084,1424,21.78381800,1251082.32213024,0
2021-03-13 00:54:00,57391.10000000,57401.94000000,57326.21000000,57374.90000000,29.18251100,1615568099999,1674056.32954617,1152,9.74113000,558764.26882982,0
2021-03-13 00:55:00,57374.90000000,57433.51000000,57343.90000000,57350.01000000,55.10891700,1615568159999,3162364.62474358,1547,24.07482600,1381394.30219492,0
2021-03-13 00:56:00,57350.01000000,57365.73000000,57313.16000000,57329.65000000,17.88944100,1615568219999,1025728.33213865,1066,9.43422000,540924.42421803,0
